,Date-Time,sp,y,u
45,16:46:22,5.5,6.045,-89.45275000000002
46,16:46:27,5.5,6.02,-89.25600000000001
47,16:46:32,5.5,6.025,-90.23975000000004
48,16:46:37,5.5,6.018,-90.73450000000003
49,16:46:42,5.5,5.997,-90.64825000000002
50,16:46:47,5.5,5.973,-90.40825000000002
51,16:46:52,5.5,5.956,-90.42500000000007
52,16:46:57,5.5,5.948,-90.78000000000006
53,16:47:02,5.5,5.946,-91.36225000000002
54,16:47:07,5.5,5.903,-90.27900000000001
55,16:47:12,5.5,5.9,-90.76200000000003
56,16:47:17,5.5,5.885,-90.738
57,16:47:22,5.5,5.874,-90.86725
58,16:47:27,5.5,5.848,-90.35750000000002
59,16:47:32,5.5,5.826,-89.97475
60,16:47:37,5.5,5.822,-90.30600000000003
61,16:47:42,5.5,5.809,-90.25625000000002
62,16:47:48,5.5,5.797,-90.22625
63,16:47:53,5.5,5.779,-89.924
64,16:47:58,5.5,5.763,-89.6905
65,16:48:03,5.5,5.74,-89.14400000000003
66,16:48:08,5.5,5.737,-89.37725000000003
67,16:48:13,5.5,5.72,-89.02425000000002
68,16:48:18,5.5,5.692,-88.20650000000005
69,16:48:23,5.5,5.669,-87.54825000000002
70,16:48:28,5.5,5.666,-87.68025000000006
71,16:48:33,5.5,5.659,-87.64100000000005
72,16:48:38,5.5,5.637,-86.97250000000003
73,16:48:43,5.5,5.62,-86.47100000000003
74,16:48:48,5.5,5.614,-86.40500000000002
75,16:48:53,5.5,5.588,-85.50675000000001
76,16:48:58,5.5,5.591,-85.76550000000003
77,16:49:03,5.5,5.55,0.0
78,16:49:08,5.5,5.535,0.0
79,16:49:13,5.5,5.52,0.0
80,16:49:18,5.5,5.523,0.0
81,16:49:23,5.5,5.513,0.0
82,16:49:28,5.5,5.523,0.0
83,16:49:33,5.5,5.525,0.0
84,16:49:38,5.5,5.535,0.0
85,16:49:43,5.5,5.53,0.0
86,16:49:48,5.5,5.527,0.0
87,16:49:53,5.5,5.523,0.0
88,16:49:58,5.5,5.53,0.0
89,16:50:03,5.5,5.527,0.0
90,16:50:08,5.5,5.534,0.0
91,16:50:13,5.5,5.537,0.0
92,16:50:18,5.5,5.532,0.0
93,16:50:23,5.5,5.549,0.0
94,16:50:28,5.5,5.532,0.0
95,16:50:33,5.5,5.541,0.0
96,16:50:38,5.5,5.543,0.0
97,16:50:43,5.5,5.538,0.0
98,16:50:49,5.5,5.547,0.0
99,16:50:54,5.5,5.544,0.0
100,16:50:59,5.5,5.546,0.0
101,16:51:04,5.5,5.559,-0.6039999999999957
102,16:51:09,5.5,5.564,-0.8977499999999914
103,16:51:14,5.5,5.557,-0.7047500000000047
104,16:51:19,5.5,5.548,0.0
105,16:51:24,5.5,5.552,-0.19899999999998208
106,16:51:29,5.5,5.552,-0.2769999999999815
107,16:51:34,5.5,5.551,-0.31575000000000397
108,16:51:39,5.5,5.57,-1.1665000000000094
109,16:51:44,5.5,5.569,-1.232999999999997
110,16:51:49,5.5,5.572,-1.4557500000000019
111,16:51:54,5.5,5.565,-1.2785000000000153
112,16:51:59,5.5,5.57,-1.5820000000000114
113,16:52:04,5.5,5.565,-1.4757500000000157
114,16:52:09,5.5,5.566,-1.6169999999999938
115,16:52:14,5.5,5.57,-1.8887500000000115
116,16:52:19,5.5,5.565,-1.7930000000000152
117,16:52:24,5.5,5.575,-2.3025000000000073
118,16:52:29,5.5,5.581,-2.655750000000017
119,16:52:34,5.5,5.579,-2.6919999999999895
120,16:52:39,5.5,5.568,-2.3614999999999853
121,16:52:44,5.5,5.592,-3.454249999999986
122,16:52:49,5.5,5.58,-3.092750000000004
123,16:52:54,5.5,5.589,-3.575000000000019
124,16:52:59,5.5,5.572,-3.0037500000000055
125,16:53:04,5.5,5.587,-3.728999999999993
126,16:53:09,5.5,5.589,-3.93725000000002
127,16:53:14,5.5,5.573,-3.40675000000002
128,16:53:19,5.5,5.574,-3.5562499999999986
129,16:53:24,5.5,5.584,-4.0859999999999905
130,16:53:29,5.5,5.588,-4.369000000000008
131,16:53:34,5.5,5.594,-4.741000000000017
132,16:53:39,5.5,5.588,-4.630750000000006
133,16:53:45,5.5,5.573,-4.155250000000018
134,16:53:50,5.5,5.597,-5.258500000000019
135,16:53:55,5.5,5.592,-5.188249999999989
136,16:54:00,5.5,5.588,-5.159500000000005
137,16:54:05,5.5,5.589,-5.333750000000018
138,16:54:10,5.5,5.602,-5.997000000000014
139,16:54:15,5.5,5.6,-6.060999999999986
140,16:54:20,5.5,5.588,-5.713000000000001
141,16:54:25,5.5,5.592,-6.016999999999982
142,16:54:30,5.5,5.588,-5.988249999999997
143,16:54:35,5.5,5.606,-6.867249999999988
144,16:54:40,5.5,5.614,-7.340249999999987
145,16:54:45,5.5,5.6,-6.939249999999976
146,16:54:50,5.5,5.606,-7.338249999999984
147,16:54:55,5.5,5.597,-7.121500000000005
148,16:55:00,5.5,5.607,-7.681249999999995
149,16:55:05,5.5,5.594,-7.304499999999997
150,16:55:10,5.5,5.59,-7.289999999999978
151,16:55:15,5.5,5.606,-8.088249999999977
152,16:55:20,5.5,5.595,-7.792999999999971
153,16:55:25,5.5,5.616,-8.794249999999966
154,16:55:30,5.5,5.607,-8.587999999999987
155,16:55:35,5.5,5.604,-8.628499999999981
156,16:55:40,5.5,5.605,-8.835749999999994
157,16:55:45,5.5,5.609,-9.156249999999975
158,16:55:50,5.5,5.601,-8.993749999999974
159,16:55:55,5.5,5.616,-9.76474999999996
160,16:56:00,5.5,5.609,-9.635499999999972
161,16:56:05,5.5,5.609,-9.806499999999971
162,16:56:10,5.5,5.613,-10.138249999999989
163,16:56:15,5.5,5.61,-10.182499999999983
164,16:56:20,5.5,5.608,-10.267499999999956
165,16:56:25,5.5,5.605,-10.303499999999985
166,16:56:30,5.5,5.614,-10.831499999999963
167,16:56:35,5.5,5.62,-11.246249999999971
168,16:56:41,5.5,5.621,-11.463999999999984
169,16:56:46,5.5,5.618,-11.52024999999998
170,16:56:51,5.5,5.618,-11.682999999999979
171,16:56:56,5.5,5.603,-11.250999999999955
172,16:57:01,5.5,5.61,-11.703499999999977
173,16:57:06,5.5,5.617,-12.159749999999963
174,16:57:11,5.5,5.616,-12.28774999999995
175,16:57:16,5.5,5.613,-12.33874999999998
176,16:57:21,5.5,5.623,-12.923999999999971
177,16:57:26,5.5,5.612,-12.651999999999965
178,16:57:31,5.5,5.603,-12.45399999999995
179,16:57:36,5.5,5.603,-12.61749999999995
180,16:57:41,5.5,5.603,-12.780249999999949
181,16:57:46,5.5,5.613,-13.349749999999975
182,16:57:51,5.5,5.616,-13.651999999999944
183,16:57:56,5.5,5.618,-13.90299999999997
184,16:58:01,5.5,5.608,-13.665749999999942
185,16:58:06,5.5,5.615,-14.120499999999964
186,16:58:11,5.5,5.621,-14.536749999999973
187,16:58:16,5.5,5.623,-14.804999999999964
188,16:58:21,5.5,5.605,-14.252249999999972
189,16:58:26,5.5,5.608,-14.52974999999994
190,16:58:31,5.5,5.615,-14.982249999999961
191,16:58:36,5.5,5.603,-14.666499999999942
192,16:58:41,5.5,5.606,-14.948499999999946
193,16:58:46,5.5,5.603,-14.98524999999994
194,16:58:51,5.5,5.622,-15.928249999999945
195,16:58:56,5.5,5.6,-15.220749999999935
196,16:59:01,5.5,5.608,-15.707999999999934
197,16:59:06,5.5,5.606,-15.786999999999942
198,16:59:11,5.5,5.613,-16.232749999999964
199,16:59:16,5.5,5.609,-16.246749999999945
200,16:59:21,5.5,5.606,-16.28574999999994
201,16:59:26,5.5,5.6,-16.19499999999993
202,16:59:31,5.5,5.599,-16.30124999999995
203,16:59:37,5.5,5.608,-16.823999999999927
204,16:59:42,5.5,5.604,-16.824499999999944
205,16:59:47,5.5,5.608,-17.147249999999925
206,16:59:52,5.5,5.603,-17.11899999999993
207,16:59:57,5.5,5.616,-17.808499999999924
208,17:00:02,5.5,5.601,-17.356249999999935
209,17:00:07,5.5,5.598,-17.38999999999993
210,17:00:12,5.5,5.603,-17.736999999999924
211,17:00:17,5.5,5.604,-17.932249999999936
212,17:00:22,5.5,5.593,-17.63249999999993
213,17:00:27,5.5,5.605,-18.265499999999946
214,17:00:32,5.5,5.603,-18.336249999999918
215,17:00:37,5.5,5.588,-17.87349999999993
216,17:00:42,5.5,5.604,-18.663499999999928
217,17:00:47,5.5,5.595,-18.448999999999913
218,17:00:52,5.5,5.609,-19.16574999999992
219,17:00:57,5.5,5.594,-18.707499999999932
220,17:01:02,5.5,5.602,-19.17524999999993
221,17:01:07,5.5,5.602,-19.32824999999993
222,17:01:12,5.5,5.6,-19.3974999999999
223,17:01:17,5.5,5.595,-19.347499999999904
224,17:01:22,5.5,5.596,-19.526249999999916
